UC,LATITUDE,LONGITUDE
83254749,-23.4167,-51.92126
76918637,-23.42807,-51.92124
70195439,-23.42234,-51.92105
90633431,-23.43236,-51.92083
75906490,-23.45757,-51.92042
94235686,-23.41816,-51.92034
87186462,-23.41769,-51.92027
86659219,-23.42289,-51.92012
102724687,-23.41579,-51.91982
23098414,-23.38943,-51.91968
92878571,-23.39727,-51.91931
102952566,-23.45531,-51.9193
45351198,-23.44263,-51.91887
38911779,-23.42423,-51.91849
99195232,-23.38886,-51.91832
20524595,-23.42646,-51.91826
82504237,-23.38752,-51.91785
101385480,-23.38927,-51.91775
57898219,-23.41803,-51.9177
76210456,-23.45971,-51.91746
87246961,-23.46085,-51.91733
93125100,-23.46189,-51.91716
98853104,-23.38513,-51.91706
48367583,-23.46106,-51.91678
103228098,-23.46099,-51.91663
100275826,-23.42458,-51.91661
68524900,-23.42392,-51.91651
89391101,-23.4193,-51.91628
100944124,-23.19847,-51.91595
102738238,-23.45933,-51.91542
77353986,-23.42189,-51.91542
8085277,-23.43183,-51.91534
76394760,-23.44408,-51.91534
93913095,-23.41716,-51.9153
99388936,-23.42807,-51.91511
72025506,-23.41909,-51.91506
61240613,-23.42118,-51.91456
56819722,-23.4554,-51.91452
91756774,-23.41337,-51.91443
86283308,-23.42409,-51.91436
85757284,-23.44793,-51.91431
99777495,-23.42714,-51.91404
17109833,-22.63826,-51.91387
101203020,-23.43835,-51.91364
99083205,-23.39725,-51.91352
96046414,-23.43766,-51.91347
47554428,-23.42367,-51.91336
23077115,-23.39735,-51.9132
101889046,-23.43632,-51.91317
80578020,-23.41901,-51.91313
103406450,-23.4391,-51.9129
103056653,-23.42317,-51.91283
93682514,-23.4235,-51.91219
8085250,-23.4298,-51.9121
92676162,-23.42299,-51.91201
44273770,-23.43533,-51.9118
97640409,-23.42283,-51.91151
99739097,-23.43767,-51.91145
52680029,-22.61157,-51.91138
89040830,-23.39628,-51.91136
52142825,-23.45959,-51.91126
45899118,-23.44917,-51.91079
98157043,-23.4108,-51.91072
103920021,-23.39959,-51.91056
19452950,-23.33932,-51.91053
98263889,-23.45281,-51.91041
45660336,-23.42263,-51.91024
37274120,-23.42612,-51.91022
45913587,-23.42322,-51.91013
99531259,-23.41926,-51.9094
55994881,-23.37631,-51.90937
76121704,-23.42407,-51.90901
95071857,-23.84587,-51.90887
44748477,-26.26248,-51.90877
91814456,-23.44698,-51.90868
91609151,-23.41992,-51.90855
70421722,-23.43635,-51.90844
92537987,-23.43488,-51.90753
53425928,-23.45222,-51.9073
55126367,-23.4243,-51.90704
91501210,-23.3922,-51.90655
82167273,-23.37239,-51.9063
64085872,-23.42337,-51.90608
55253296,-23.42329,-51.90604
69806365,-23.37185,-51.9059
85915777,-23.37376,-51.90571
92576729,-23.42344,-51.9056
72803860,-23.43168,-51.90555
68544189,-23.3463,-51.90553
91606241,-23.44972,-51.90542
92931391,-23.38001,-51.90536
91500478,-23.42848,-51.90535
96601230,-23.43049,-51.90526
93448198,-23.44927,-51.90519
45202672,-23.58627,-51.90496
30085900,-24.18775,-51.90491
92934331,-23.42266,-51.90473
97023620,-23.47187,-51.90461
103436847,-23.34397,-51.90419
97887749,-23.30346,-51.90417
35187514,-23.45215,-51.90352
95551085,-23.44912,-51.9034
93544057,-23.15544,-51.90337
99350831,-23.42726,-51.90335
94097836,-23.14584,-51.9031
8086532,-23.34814,-51.90279
92884393,-23.42832,-51.90271
8085366,-23.42763,-51.90261
88679691,-23.41441,-51.90251
41074777,-23.44547,-51.90244
75163101,-23.36843,-51.90242
91295840,-23.44785,-51.90232
56815930,-23.41465,-51.90218
33907153,-23.34889,-51.90216
93433379,-23.41334,-51.90205
102937176,-23.42863,-51.90189
73530280,-23.19837,-51.9017
70927146,-23.36627,-51.90149
93507585,-23.42233,-51.90002
70549788,-23.41911,-51.89998
86688014,-23.36362,-51.89958
71316183,-23.42341,-51.89945
80277489,-23.35677,-51.89939
8085560,-23.41818,-51.89915
96718218,-23.42449,-51.89896
66607957,-23.35871,-51.89888
96364998,-23.42428,-51.8985
71191615,-22.89966,-51.89843
97562645,-22.89972,-51.89838
93327170,-23.41098,-51.89834
35184434,-23.36094,-51.89805
46104763,-23.44266,-51.89788
65024761,-23.35948,-51.89767
92529208,-23.31088,-51.89756
95950788,-23.35544,-51.89755
91771218,-23.57874,-51.89727
85033588,-23.58061,-51.89722
76853357,-23.40464,-51.89664
25664085,-23.42506,-51.89652
77975340,-23.42528,-51.8961
80497900,-23.42302,-51.89599
102740666,-23.39855,-51.89595
35728612,-23.42156,-51.89586
85132853,-23.40608,-51.89568
92053262,-23.41207,-51.89552
53153863,-23.40022,-51.89532
49698176,-23.41831,-51.89528
92448925,-23.42409,-51.89528
68155972,-23.42681,-51.89524
19452942,-23.3067,-51.89465
19452780,-23.42945,-51.89386
21573859,-23.4356,-51.89358
91763185,-23.42435,-51.89334
77361806,-23.42452,-51.89325
84113120,-23.30668,-51.89308
93294883,-23.42621,-51.89275
68448511,-23.42857,-51.89229
95603360,-23.42866,-51.89227
44517572,-23.42647,-51.89154
46879960,-23.42562,-51.89135
53426800,-23.43036,-51.89115
77616324,-23.29802,-51.89107
86623931,-23.43032,-51.89102
103580670,-23.43426,-51.89069
92864341,-23.43332,-51.8904
102975531,-23.42561,-51.89007
19453574,-23.85239,-51.89005
53853245,-25.76761,-51.88999
51872757,-23.4299,-51.88998
46689680,-23.4312,-51.88966
28667310,-25.76828,-51.88957
93692455,-23.45624,-51.88945
101059663,-23.40168,-51.8894
97988804,-23.37361,-51.88912
71798013,-23.39917,-51.88898
79466354,-23.19816,-51.88894
104299452,-23.42699,-51.88875
45907404,-23.41957,-51.88861
69961930,-23.43067,-51.88835
33046778,-23.43091,-51.88768
104623195,-23.43558,-51.88702
22977600,-23433,-51.88697
99780810,-23.42065,-51.88665
55596940,-23.4318,-51.88598
94987971,-23.85432,-51.88591
97708429,-23.39692,-51.88557
99103770,-23.45734,-51.88548
90691148,-23.43219,-51.88521
23620471,-23.43402,-51.8848
102973059,-23.85418,-51.88466
62659553,-23.43236,-51.88422
66677459,-23.45096,-51.88305
96601639,-23.43074,-51.88277
100408354,-23.41749,-51.88274
51766590,-23.43751,-51.88139
97708712,-23.40876,-51.88096
40358402,-23.41027,-51.88046
97011878,-24.93235,-51.87984
47319550,-23.43725,-51.87965
94925879,-23.40823,-51.87958
69381348,-23.43756,-51.87945
94934487,-24.9435,-51.8794
29487382,-23.44587,-51.87921
95499814,-23.40172,-51.87901
95921346,-23.46408,-51.87839
92147097,-23.42491,-51.87834
86947907,-24.96791,-51.87827
90293037,-25.2315,-51.87821
83240896,-23.26662,-51.87813
83241302,-23.26662,-51.87813
99080702,-23.40363,-51.8774
81826966,-23.25294,-51.87716
70145938,-24.93025,-51.87653
94259518,-25.28095,-51.87648
73483079,-23.44287,-51.87592
94285799,-23.43742,-51.87567
57828709,-23.43742,-51.87567
102746010,-23.41021,-51.87509
44528370,-23.4322,-51.87508
59764996,-23.45502,-51.87492
82625433,-24.92802,-51.87469
100320210,-23.44082,-51.87466
93921675,-23.41098,-51.8746
68219610,-23.43988,-51.87454
66676568,-23.42738,-51.87409
91317380,-23.44714,-51.87378
72952458,-23.34361,-51.87377
103387730,-23.43942,-51.87367
93486847,-23.44419,-51.87343
46561781,-25.4746,-51.87312
66675626,-23.43952,-51.87296
102541671,-23.34778,-51.87292
89039858,-23.44201,-51.87225
66674956,-23.46123,-51.87195
33220930,-23.44229,-51.8719
93948085,-23.45283,-51.87061
66673402,-23.42714,-51.87036
14671549,-23.85383,-51.87002
95099492,-23.4417,-51.86978
66677025,-23.4282,-51.86942
72491078,-23.44197,-51.86922
14671638,-23.85605,-51.86879
22752161,-23.44339,-51.86872
101554877,-23.40914,-51.86863
84209933,-23.45276,-51.86834
99726599,-23.42244,-51.86824
82797013,-23.39378,-51.8682
47742410,-23.43465,-51.86813
88632172,-23.44273,-51.86729
94335346,-23.43262,-51.86696
95874747,-23.4425,-51.86693
103358129,-23.4445,-51.86657
95760237,-23.45724,-51.86623
55796931,-23.44505,-51.86572
100147992,-23.41115,-51.86497
91959799,-23.41623,-51.86487
91448409,-23.38169,-51.86345
53581598,-23.46172,-51.86253
101004672,-23.45413,-51.86144
34218653,-23.44979,-51.86139
93926235,-23.9434,-51.86097
47853972,-23.45549,-51.86054
73880760,-23.86501,-51.86019
69807469,-23.44839,-51.85989
100264727,-23.45668,-51.85981
96632070,-23.45462,-51.85949
56045336,-23.45375,-51.85933
38323435,-25.44423,-51.85924
99747235,-23.9546,-51.85856
105352926,-23.45392,-51.85766
98353080,-23.45443,-51.85685
90251253,-23.45547,-51.85652
42407893,-23.45184,-51.85638
73246336,-23.46436,-51.85602
102260460,-23.41168,-51.85602
40746771,-23.45471,-51.85584
19650760,-23.4516,-51.85576
91434041,-23.45636,-51.85565
98470264,-23.45268,-51.85506
86398830,-23.45405,-51.85473
86594478,-23.4528,-51.85389
68180713,-23.20557,-51.85099
26814056,-23.87968,-51.85062
62934317,-25.73656,-51.85021
38794985,-23.46515,-51.84877
19452934,-23.32645,-51.84644
68916183,-25.39353,-51.84547
95736107,-23.45685,-51.84546
84005602,-23.01905,-51.84492
82866066,-23.45729,-51.84456
68153511,-23.45657,-51.84409
68188820,-23.45657,-51.84409
33760900,-23.32825,-51.84391
45083290,-23.46813,-51.84188
90347382,-23.1911,-51.84037
65816064,-23.4608,-51.83876
94695512,-25.4664,-51.83761
56083688,-25.79012,-51.83701
85668257,-23.21124,-51.83673
13174100,-23.2136,-51.83658
64516768,-23.4638,-51.83643
27720128,-24.99829,-51.83612
70617074,-23.02969,-51.8356
105357936,-23.0299,-51.83364
70421188,-23.19269,-51.83213
95733590,-23.46393,-51.83163
97917400,-22.98169,-51.82974
25860097,-25.71955,-51.82973
97046108,-23.46822,-51.82809
48982997,-23.57186,-51.82797
90979265,-22.75951,-51.82774
58983376,-22.98317,-51.8274
19453493,-23.98769,-51.82732
103214070,-23.47134,-51.82686
73527424,-23.03812,-51.82565
93709064,-23.47595,-51.82529
38663864,-23.03796,-51.82454
36541044,-23.46794,-51.82407
40271650,-23.48281,-51.82378
91314194,-23.46782,-51.82367
101585586,-23.03877,-51.82347
104130954,-23.46608,-51.82337
97506940,-25.09613,-51.82256
87624370,-24.00689,-51.82225
83803602,-23.4778,-51.82219
101117647,-23.46637,-51.82126
95760636,-23471,-51.82124
92172520,-23.03921,-51.82107
101739524,-23.47005,-51.82097
93497946,-23.52478,-51.82011
77035550,-23.4739,-51.81832
41919513,-23.47419,-51.81803
97271764,-25.10093,-51.81522
91681642,-23.98885,-51.81506
96726962,-23.04045,-51.81461
65305191,-23.4749,-51.81458
91685168,-23.04088,-51.81355
25640666,-23.47592,-51.81274
14619555,-24.00232,-51.81256
41015282,-23.47644,-51.81188
44320680,-23.48504,-51.80971
53674235,-23.47708,-51.80884
79184375,-26.58339,-51.80858
64205452,-25.50295,-51.8083
93135084,-23.5052,-51.80753
99162237,-23.47798,-51.80715
103924477,-23.47832,-51.80582
98372599,-23.49298,-51.80474
101848226,-23.49538,-51.80426
95767312,-24.2335,-51.80392
92392725,-23.48205,-51.80122
99801736,-23.05473,-51.80106
52979857,-25.38298,-51.79979
49916173,-23.48882,-51.79583
98195581,-23.48481,-51.79535
89038711,-23.4808,-51.79504
31882196,-23.48649,-51.79459
20937164,-25.66107,-51.79388
44320183,-23.49881,-51.79328
14430754,-23.03066,-51.79249
19429525,-22.70345,-51.79138
92147640,-23.48429,-51.79013
14619563,-23983,-51.78918
82077835,-23.48789,-51.78907
94538670,-24.73246,-51.78883
85002984,-23.49117,-51.78817
18294570,-25.70296,-51.78504
94078009,-23.50576,-51.78435
49819836,-24.40948,-51.7838
102947740,-23.50309,-51.78312
79921310,-23.94163,-51.78255
58164804,-23.50192,-51.78138
84615966,-23.5019,-51.78112
66056403,-23.50181,-51.78045
49962442,-22.70681,-51.77994
65961986,-23.5008,-51.77826
100422160,-23.4977,-51.7771
43768296,-23.30212,-51.77606
103325263,-23.4981,-51.77566
99346990,-24.74312,-51.77493
78399246,-23.49867,-51.77313
93926626,-24.30467,-51.77279
90422732,-24.75419,-51.77271
32234058,-24.76852,-51.77195
73302724,-24.74824,-51.77168
104310251,-24.77871,-51.77028
53711319,-24.78372,-51.76969
97753939,-23.24271,-51.76854
94523967,-24.74969,-51.76846
12399752,-23.70747,-51.76841
59957590,-24.77895,-51.76806
93216513,-24.76919,-51.76722
98953419,-24.79341,-51.76712
84826525,-24.77644,-51.76693
90319907,-24.75903,-51.76489
81090382,-24.79091,-51.76428
99368102,-24.76705,-51.76405
19453256,-24.74271,-51.76251
92037275,-22.79013,-51.7613
99315360,-24.76802,-51.76088
89229959,-23.54505,-51.76082
35775394,-24.75349,-51.75675
93574223,-24.74332,-51.75628
59264993,-23.71689,-51.75512
88726991,-24.63107,-51.75114
99208350,-23.5612,-51.74918
63575213,-24.28282,-51.74703
97005304,-23.7044,-51.74661
83807748,-25.70154,-51.74595
101357249,-24.75812,-51.7443
83830774,-24.84302,-51.74406
103975519,-23.25733,-51.74305
66743230,-24.08507,-51.74297
46555927,-25.65109,-51.74285
99042223,-24.74163,-51.73939
38135124,-23.50614,-51.73909
53560850,-25.75995,-51.73427
13924605,-24.06237,-51.73313
13924613,-24.06155,-51.73285
39907082,-24.85454,-51.73187
48955027,-25.55815,-51.73081
54403421,-24.81124,-51.72631
93007876,-23.52431,-51.72426
88389499,-23.59355,-51.72411
41963881,-24.29679,-51.72384
95844260,-22.71385,-51.72153
95766022,-24.25751,-51.71763
20109504,-24.25588,-51.71751
68593201,-24.72027,-51.71575
67071813,-24.80312,-51.71521
99451697,-24.25376,-51.71518
69324000,-23.51237,-51.71495
95765930,-24.30891,-51.71416
95214992,-22.89885,-51.71377
41473159,-23.51091,-51.71343
95994610,-23.51096,-51.71313
19452730,-23.5114,-51.70966
71346007,-25.74201,-51.70647
65550285,-24.23152,-51.70635
92016324,-24.24059,-51.70604
41994191,-24.14058,-51.7045
12384933,-22.92201,-51.70406
83758704,-24.23978,-51.70216
19452713,-23.51249,-51.70054
96785640,-23.50947,-51.7005
93671830,-23.22788,-51.70004
104192569,-24.15668,-51.69982
66607574,-24.24048,-51.6995
63745291,-23.50783,-51.69947
87117754,-22.99401,-51.69944
77144562,-26.58065,-51.69921
83452907,-23.22752,-51.69852
28528280,-23.51403,-51.69841
93306334,-23.50737,-51.69815
100983316,-23.50658,-51.69783
55475132,-23.51435,-51.69761
79035035,-23.5076,-51.69714
87806207,-23.50818,-51.69714
99991985,-24.17496,-51.69708
72640120,-23.5141,-51.6965
84825006,-22.99784,-51.69635
96297425,-23.50836,-51.69618
82407010,-23.50642,-51.69618
90435303,-23.22689,-51.69597
37033379,-23.50626,-51.69596
92625070,-23.50431,-51.69592
99689650,-24.24238,-51.69505
76422062,-24.13987,-51.69496
72191457,-23.50772,-51.69452
73433594,-23.51281,-51.69443
101909403,-23.51281,-51.69443
82407738,-23.50674,-51.69435
91681413,-24.24164,-51.69433
94004790,-23.50799,-51.69426
96360550,-24.24099,-51.69398
57753156,-24.21129,-51.69361
92110401,-23.51469,-51.69279
36819190,-23.51634,-51.69267
103764755,-23.53443,-51.69258
104178728,-23.51526,-51.69251
19453523,-23.68766,-51.69233
43558950,-23.51449,-51.69224
68965672,-23.51628,-51.69203
98370200,-24.1936,-51.6918
97688061,-24.24323,-51.69139
44038380,-24.18495,-51.69115
13789414,-24.17269,-51.69101
95825860,-23.51562,-51.69071
41048342,-23.51879,-51.69057
30798442,-23.22614,-51.69033
41044851,-23.51927,-51.69014
13789422,-24.17444,-51.68977
44159153,-25.55205,-51.68977
103117849,-25.35207,-51.6897
78957648,-23.51606,-51.68948
44479492,-23.51852,-51.68897
13789430,-24.17147,-51.68729
97000221,-23.23009,-51.68669
92934986,-23.51528,-51.6863
62202740,-23.22141,-51.68607
99689278,-23.23577,-51.68546
85099937,-24493,-51.68526
99971852,-23.50646,-51.68511
19452748,-24.5155,-51.68392
86338676,-23.23293,-51.68344
13935739,-22.75967,-51.68262
92636446,-23.23409,-51.68254
98501372,-23.23412,-51.68184
23660872,-24.16723,-51.68112
99311666,-23.51777,-51.68095
69210071,-23.64251,-51.68066
85715573,-23.14322,-51.67949
29015081,-23.8199,-51.67911
55709036,-23.52187,-51.67889
98371088,-24.24233,-51.67863
98428900,-24.24233,-51.67863
95613684,-23.63803,-51.6779
60918179,-24.21568,-51.67779
72776803,-24.42932,-51.67761
70928703,-24.21581,-51.67724
45741441,-24.21645,-51.67712
80647588,-24.25351,-51.67682
60999314,-24.43507,-51.67676
104781602,-25.19518,-51.67661
61628123,-24.24267,-51.67613
100339840,-24.25363,-51.67612
31903991,-24.26457,-51.67519
56334044,-23.21901,-51.67505
75101645,-23.82007,-51.67442
99975246,-24.2495,-51.67422
33210128,-24.41665,-51.67403
88726304,-23.52507,-51.67379
41081897,-23.82297,-51.67341
84364386,-24.24325,-51.67335
104483709,-24.24103,-51.67265
77551540,-24.24226,-51.67242
78337739,-24.24106,-51.6723
33133280,-23.52842,-51.67181
57758204,-24.24165,-51.67138
38506530,-24.24298,-51.67066
16376650,-23.52767,-51.67031
31789366,-22.99389,-51.66998
97346845,-23.52871,-51.66988
55429645,-24.2374,-51.66967
76598829,-24.24156,-51.66945
35183543,-23.53019,-51.66945
82963720,-26.00543,-51.66815
82827486,-23.5544,-51.66798
80558704,-24.24191,-51.66742
13288520,-24.36788,-51.66675
91676983,-24.23325,-51.66666
33918970,-23.23004,-51.66642
66557402,-24.50979,-51.66617
39804020,-23.52134,-51.6661
41901304,-25.69586,-51.66586
12275522,-23.23553,-51.66575
29984971,-23.24523,-51.66542
94330700,-22.75255,-51.6651
79553460,-23231,-51.66504
29766672,-23.23329,-51.66483
99189585,-23.60074,-51.66437
91731259,-23.22673,-51.66437
12275468,-23.24136,-51.66421
79762468,-23.22309,-51.66402
35418540,-23.23429,-51.66402
79792189,-23.23383,-51.66374
100087787,-22.75133,-51.66355
93252200,-23.22479,-51.66332
104871563,-25.68823,-51.66313
91633664,-23.60047,-51.66311
57331170,-25.66066,-51.6631
63698730,-22.75277,-51.66309
13884140,-24.09475,-51.66301
45143897,-23.23584,-51.66259
101890419,-23.60465,-51.66209
94496986,-23.23982,-51.66207
32739400,-23.23733,-51.66113
61539848,-23.59922,-51.66028
28373413,-23.56127,-51.65992
38840642,-23.59864,-51.6594
88342123,-24.11155,-51.65919
100633714,-24.52541,-51.6587
85271799,-23.25229,-51.65811
86824996,-22.78481,-51.65787
103826360,-23.09005,-51.65781
60325380,-23.51193,-51.65764
99887363,-23.50863,-51.65705
91905940,-25.69676,-51.65681
44179235,-23.59816,-51.65676
95842438,-22.71023,-51.65664
87428830,-23.51113,-51.65627
19453159,-25.45022,-51.65584
100310699,-25.45022,-51.65584
53869303,-24.51933,-51.65579
20242050,-23.24902,-51.65547
96663820,-22.75195,-51.65529
96520795,-25.4498,-51.65515
78334640,-25.7028,-51.65481
93666179,-24.52351,-51.65401
40122654,-23.22577,-51.65296
46579257,-25.68674,-51.65288
37994417,-23.25959,-51.65285
97646199,-24.52583,-51.6521
85083135,-23.58098,-51.65198
68335393,-25.68442,-51.65007
56582854,-23.23608,-51.64985
70199078,-23.58064,-51.64975
95681280,-23.26147,-51.64968
41291409,-25.49164,-51.64716
94128189,-25.68115,-51.64669
95479546,-23.60161,-51.64658
94562482,-22.67816,-51.64653
78413621,-25.69354,-51.64652
13993682,-23.72077,-51.64629
103876502,-23.22037,-51.64583
43261000,-22.97087,-51.64574
13332660,-23.6016,-51.64504
67354386,-23.59953,-51.64477
34617426,-23.52784,-51.64384
83121900,-23.70642,-51.64383
32927061,-23.60563,-51.64331
13372629,-23.59959,-51.64263
19453469,-23.09758,-51.64238
13372688,-23.59223,-51.64238
27539342,-23.60074,-51.64013
96214562,-24.90403,-51.63929
45696985,-25.70647,-51.63793
13372661,-23.60245,-51.63676
96788461,-23.44468,-51.63673
91748720,-26.58259,-51.63589
92337937,-24.21417,-51.63572
48882453,-25.70751,-51.63546
