estacao,operadora,municipio,latitude_antena,longitude_antena,tecs
1012303087,Vivo,Bela Vista Da Caroba,-25.88278,-53.6675,3G 4G
1012303095,Vivo,Boa Esperanca Do Iguacu,-25.64194,-53.20417,3G 4G
1012303109,Vivo,Cafezal Do Sul,-23.91667,-53.54222,3G 4G
1012303117,Vivo,Cruzeiro Do Iguacu,-25.608306,-53.116681,3G 4G
1012303125,Vivo,Florai,-23.32139,-52.3011,3G 4G
1012303133,Vivo,Florida,-23.0845,-51.952667,3G 4G
1012303141,Vivo,Iracema Do Oeste,-24.4301,-53.3566,3G 4G
1012303150,Vivo,Jaboti,-23.74,-50.07722,3G 4G
1012303168,Vivo,Kalore,-23.83061,-51.66992,3G 4G
1012303176,Vivo,Lobato,-23.02689,-51.944,3G 4G
1012303184,Vivo,Manfrinopolis,-26.13556,-53.28917,3G 4G
1012303192,Vivo,Munhoz De Melo,-23.150944,-51.77575,3G 4G
1012303206,Vivo,Nova Santa Rosa,-24.465667,-53.956556,3G 4G
1012303214,Vivo,Ourizona,-23.39611,-52.18333,3G 4G
1012303222,Vivo,Pato Bragado,-24.62667,-54.22389,3G 4G
1012303230,Vivo,Quatro Pontes,-24.570694,-53.971167,3G 4G
1012303249,Vivo,Quinta Do Sol,-23.84889,-52.13556,3G 4G
1012303257,Vivo,Santa Ines,-22.640278,-51.901944,3G 4G
1012303265,Vivo,Santa Lucia,-25.4061,-53.5685,3G 4G
1012303273,Vivo,Uniflor,-23.083889,-52.155306,3G 4G
1012303281,Vivo,Corumbatai Do Sul,-24.10225,-52.119472,3G 4G
1012303290,Vivo,Doutor Camargo,-23.5593,-52.2235,3G 4G
1012303303,Vivo,Janiopolis,-24.14417,-52.77972,3G 4G
1012303311,Vivo,Ivate,-23.4125,-53.3684,3G 4G
1012303320,Vivo,Bom Jesus Do Sul,-26.19611,-53.60389,3G 4G
1012303338,Vivo,Nova Esperanca Do Sudoeste,-25.9,-53.25694,3G 4G
1012303346,Vivo,Santa Amelia,-23.26667,-50.42861,3G 4G
1012303354,Vivo,Brasilandia Do Sul,-24.200278,-53.528056,3G 4G
1012303362,Vivo,Lindoeste,-25.255,-53.5775,3G 4G
1012303370,Vivo,Sao Carlos Do Ivai,-23.3141,-52.4711,3G 4G
1012303389,Vivo,Sao Jose Das Palmeiras,-24.83056,-54.07806,3G 4G
1012303397,Vivo,Saudade Do Iguacu,-25.695389,-52.627,3G 4G
1012312701,Tim,Pato Branco,-26.204811,-52.681819,4G
1012340772,Vivo,Guarapuava,-25.388889,-51.492778,4G
1012352711,Tim,Antonio Olinto,-25.8895833,-50.2117222,4G
1012352720,Tim,Lapa,-25.8001444,-49.9025194,4G
1012367980,Tim,Terra Rica,-22.8183027,-52.6543638,4G
1012368014,Claro,Campo Largo,-25.4636,-49.3928,3G 4G
1012368022,Claro,Fazenda Rio Grande,-25.64837,-49.29722,3G 4G
1012404207,Tim,Cianorte,-23.653889,-52.603917,4G
1012406021,Vivo,Tapejara,-23.736111,-52.868611,2G 3G 4G
1012409250,Claro,Curitiba,-25.57957,-49.29437,3G 4G
1012409268,Claro,Curitiba,-25.60628,-49.33133,3G 4G
1012418313,Claro,Curitiba,-25.46456,-49.36226,3G 4G
1012548063,Tim,Renascenca,-26.1873916,-52.9146416,4G
1012553849,Tim,Ortigueira,-24.3199833,-50.8562027,4G
1012553857,Tim,Campo Mourao,-24.156333,-52.477278,4G
1012569559,Vivo,Curitiba,-25.50755,-49.26289,3G 4G
1012573637,Tim,Cascavel,-25.0155694,-53.285,4G 5G
1012574889,Claro,Curitiba,-25.57247,-49.27878,3G 4G
1012579198,Vivo,Alto Piquiri,-24.023333,-53.441389,3G 4G
1012579201,Vivo,Campina Da Lagoa,-24.592222,-52.805,3G 4G
1012579210,Vivo,Imbau,-24.447611,-50.756361,3G 4G
1012579228,Vivo,Cantagalo,-25.377806,-52.120167,3G 4G
1012579236,Vivo,Moreira Sales,-24.050306,-53.010028,3G 4G
1012579244,Vivo,Perola,-23.80225,-53.682778,3G 4G
1012579252,Vivo,Ribeirao Do Pinhal,-23.420944,-50.350361,3G 4G
1012579260,Vivo,Santa Tereza Do Oeste,-25.054556,-53.618972,3G 4G
1012579279,Vivo,Santa Fe,-23.038111,-51.810194,3G 4G
1012579287,Vivo,Santa Fe,-23.06375,-51.82225,3G 4G
1012579295,Vivo,Sao Tome,-23.528333,-52.5825,3G 4G
1012579309,Vivo,Vera Cruz Do Oeste,-25.0635,-53.881806,3G 4G
1012589142,Tim,Altonia,-23.84245,-53.805503,4G
1012589150,Tim,Assis Chateaubriand,-24.293042,-53.575094,4G
1012589169,Tim,Campina Da Lagoa,-24.535167,-52.743056,4G
1012589177,Tim,Campina Da Lagoa,-24.717256,-52.772008,4G
1012589185,Tim,Capitao Leonidas Marques,-25.479861,-53.486389,4G
1012589193,Tim,Guaraniacu,-24.922611,-52.941861,4G
1012589207,Tim,Ipora,-24.119433,-53.723156,4G
1012589215,Tim,Ivate,-23.267639,-53.407028,4G
1012589223,Tim,Maringa,-23.400556,-51.905222,4G
1012589231,Tim,Missal,-25.173383333333,-54.184891666667,4G
1012589240,Tim,Marialva,-23.493833,-51.804,4G
1012589258,Tim,Moreira Sales,-24.111833,-52.890464,4G
1012589266,Tim,Ponta Grossa,-24.965833,-50.388889,4G
1012589274,Tim,Rio Negro,-26.148306,-49.513694,4G
1012589282,Tim,Terra Roxa,-24.366394,-54.015022,4G
1012605741,Claro,Maringa,-23.41319,-51.86988,3G 4G
1012628628,Tim,Campina Grande Do Sul,-25.2204722,-48.9034722,4G
1012628636,Tim,Cascavel,-25.078961,-53.173592,4G
1012628644,Tim,Lapa,-25.7804444,-49.8361444,4G
1012628652,Tim,Paulo Frontin,-26.0296166,-50.6902305,4G
1012628660,Tim,Tibagi,-24.9133194,-50.4145888,4G
1012628679,Tim,Terra Rica,-22.6596666,-52.6209166,4G
1012653797,Tim,Ribeirao Do Pinhal,-23.542386,-50.381525,4G
1012664691,Tim,Mallet,-25.950583,-50.680139,4G
1012664705,Tim,Paranagua,-25.628555555556,-48.595547222222,4G
1012664713,Tim,Candoi,-25.431072,-51.80355,4G
1012664721,Tim,Ceu Azul,-25.087622222222,-53.725213888889,4G
1012664756,Tim,Cascavel,-25.054986111111,-53.376813888889,4G
1012664764,Tim,Sarandi,-23.407387,-51.829016,4G
1012684013,Tim,Sao Mateus Do Sul,-25.896306,-50.276611,4G
1012684110,Tim,Sao Mateus Do Sul,-25.946083,-50.496583,4G
1012688418,Vivo,Londrina,-23.328731,-51.179039,4G
1012688426,Vivo,Londrina,-23.334569,-51.218836,4G
1012688434,Vivo,Londrina,-23.311481,-51.156689,3G 4G
1012688450,Vivo,Umuarama,-23.750392,-53.271997,3G 4G
1012700140,Tim,Ubirata,-24.550478,-53.064928,4G
1012700167,Tim,Paula Freitas,-26.097408,-50.794672,4G
1012700175,Tim,Lapa,-25.858783,-49.974056,4G
1012700183,Tim,Lapa,-25.860733,-50.090133,4G
1012700191,Tim,Paranavai,-22.990464,-52.564867,4G
1012700230,Tim,Foz Do Iguacu,-25.507694,-54.593,4G 5G
1012700248,Tim,Guaira,-24.251036,-54.267625,4G
1012700256,Tim,Itaipulandia,-25.180064,-54.337514,4G
1012700264,Tim,Planalto,-25.778897,-53.793258,4G
1012708826,Vivo,Foz Do Iguacu,-25.502509,-54.590916,4G
1012722420,Claro,Curitiba,-25.36028,-49.24441,3G 4G
1012738261,Vivo,Londrina,-23.283322,-51.189669,4G
1012738270,Vivo,Guarapuava,-25.388889,-51.492778,4G
1012738288,Vivo,Sarandi,-23.446083,-51.884278,3G 4G
1012785561,Claro,Almirante Tamandare,-25.36155,-49.30904,3G 4G
1012785570,Claro,Cianorte,-23.67228,-52.61484,3G 4G
1012804248,Tim,Francisco Beltrao,-26.038528,-53.213528,4G
1012804256,Tim,Alto Piquiri,-24.194866,-53.3914055,4G
1012804302,Tim,Jesuitas,-24.4641305,-53.421675,4G
1012804310,Tim,Iretama,-24.3000333,-52.0603444,4G
1012804329,Tim,Cianorte,-23.6100527,-52.5158055,4G
1012846137,Claro,Sao Jose Dos Pinhais,-25.49944,-49.17297,3G 4G
1012846145,Claro,Apucarana,-23.60712,-51.4085,3G 4G
1012846200,Claro,Curitiba,-25.4475,-49.28969,2G 3G 4G 5G
1012864895,Claro,Paula Freitas,-26.20845,-50.93617,3G
1012865514,Claro,Londrina,-23.33409,-51.16837,3G 4G
1012865549,Claro,Umuarama,-23.76905,-53.33147,3G 4G
1012865557,Claro,Umuarama,-23.78916,-53.29873,3G 4G
1012882494,Claro,Araucaria,-25.56422,-49.42153,3G 4G
1012884489,Claro,Jacarezinho,-23.16499,-49.97969,2G 3G 4G
1012893810,Claro,Curitiba,-25.47205,-49.24998,3G 4G
1012893828,Claro,Curitiba,-25.47065,-49.28707,3G 4G
1012942411,Claro,Londrina,-23.32608,-51.15555,2G 3G 4G
1012942667,Claro,Curitiba,-25.443,-49.27264,2G 3G 4G 5G
1012942675,Claro,Curitiba,-25.52981,-49.32795,3G 4G 5G
1012942683,Claro,Apucarana,-23.55108,-51.45229,3G 4G
1012942691,Claro,Campina Grande Do Sul,-25.31019,-49.06078,2G 3G 4G
1012942705,Claro,Dois Vizinhos,-25.72843,-53.07016,3G 4G
1012943655,Claro,Paulo Frontin,-26.04206,-50.82789,3G
1012943671,Claro,Fazenda Rio Grande,-25.67864,-49.30709,3G 4G
1012943680,Claro,Jaguariaiva,-24.27655,-49.73331,3G 4G
1012943698,Claro,Cascavel,-24.97839,-53.37908,2G 3G 4G
1012943701,Claro,Jaguariaiva,-24.2282,-49.67656,3G 4G
1012964253,Tim,Maripa,-24.53505,-53.7423,4G
1012964261,Tim,Londrina,-23.51015833,-51.22279722,4G
1012964270,Tim,Pato Branco,-26.26603056,-52.6282611,4G
1012964288,Tim,Tuneiras Do Oeste,-23.9579166,-52.84688,4G
1012964296,Tim,Umuarama,-23.53156,-53.4635,4G
1012964350,Tim,Pinhalao,-23.8907388,-50.064588,4G
1012978858,Vivo,Foz Do Iguacu,-25.502509,-54.590916,4G
1013021280,Claro,Pinhais,-25.41902,-49.18252,2G 3G 4G
1013036341,Vivo,Curitiba,-25.4836,-49.3522,4G
1013036350,Vivo,Curitiba,-25.4425,-49.2464,4G
1013036368,Vivo,Curitiba,-25.495,-49.3517,4G
1013036376,Vivo,Ponta Grossa,-25.115917,-50.119083,4G
1013036384,Vivo,Ponta Grossa,-25.1581,-50.1356,4G
1013036392,Vivo,Ponta Grossa,-25.052194,-50.138028,4G
1013036406,Vivo,Ponta Grossa,-25.09778,-50.14639,4G
1013036414,Vivo,Ponta Grossa,-25.08056,-50.18944,4G
1013036422,Vivo,Ponta Grossa,-25.020111,-50.119917,4G
1013036430,Vivo,Ponta Grossa,-25.142694,-50.166806,4G
1013036449,Vivo,Ponta Grossa,-25.081167,-50.106306,4G
1013036457,Vivo,Ponta Grossa,-25.103896,-50.156443,4G
1013036465,Vivo,Ponta Grossa,-25.106278,-50.118221,4G
1013036473,Vivo,Colombo,-25.3686,-49.186,4G
1013036481,Vivo,Colombo,-25.3405,-49.1721,4G
1013036490,Vivo,Colombo,-25.3128,-49.1479,4G
1013036503,Vivo,Colombo,-25.375,-49.191,4G
1013036511,Vivo,Colombo,-25.3661,-49.178,4G
1013036520,Vivo,Curitiba,-25.4219,-49.2678,4G
1013036538,Vivo,Curitiba,-25.4394,-49.2428,4G
1013036546,Vivo,Curitiba,-25.5747,-49.3328,4G
1013036554,Vivo,Ponta Grossa,-25.072083,-50.212194,4G
1013036562,Vivo,Ponta Grossa,-25.0961,-50.1614,4G
1013036570,Vivo,Ponta Grossa,-25.10225,-50.203778,4G
1013036589,Vivo,Ponta Grossa,-25.068917,-50.160667,4G
1013036597,Vivo,Ponta Grossa,-25.10914,-50.13828,4G
1013036600,Vivo,Ponta Grossa,-25.123167,-50.154472,4G
1013036619,Vivo,Ponta Grossa,-25.091583,-50.112417,4G
1013036627,Vivo,Sao Jose Dos Pinhais,-25.5347,-49.2064,4G
1013036635,Vivo,Sao Jose Dos Pinhais,-25.523,-49.2058,4G
1013040381,Claro,Apucarana,-23.56369,-51.46614,3G 4G
1013040390,Claro,Cascavel,-24.94972,-53.4525,2G 3G 4G
1013043089,Tim,Santa Helena,-24.7815,-54.2368,4G
1013043097,Tim,Santa Helena,-24.79109722,-54.2943,4G
1013043127,Tim,Imbituva,-25.178166,-50.663722,4G
1013057101,Vivo,Ponta Grossa,-25.288056,-49.901389,4G
1013057110,Vivo,Ponta Grossa,-24.99611,-50.36111,4G
1013057128,Vivo,Ponta Grossa,-25.07472,-50.12278,4G
1013057136,Vivo,Ponta Grossa,-25.17972,-50.14528,4G
1013057144,Vivo,Ponta Grossa,-25.05472,-50.15722,4G
1013057152,Vivo,Ponta Grossa,-25.07778,-50.12778,4G
1013057160,Vivo,Ponta Grossa,-25.09278,-50.14389,4G
1013057179,Vivo,Ponta Grossa,-25.095,-50.1525,4G
1013057187,Vivo,Ponta Grossa,-25.271661,-49.97805,4G
1013061150,Tim,Irati,-25.3969444,-50.6916111,4G
1013061168,Tim,Telemaco Borba,-24.3183527,-50.6176194,2G
1013061192,Tim,Sao Jose Dos Pinhais,-25.5365555,-49.1056944,2G 3G 4G
1013061214,Tim,Ribeirao Claro,-23.2648666,-49.7031527,4G
1013061222,Tim,Toledo,-24.6785555,-53.9208388,4G
1013061230,Tim,Icaraima,-23.3663333,-53.7460555,4G
1013061249,Tim,Santa Isabel Do Ivai,-23.1327222,-53.2809722,4G
1013061265,Tim,Nova Esperanca,-23.2502888,-52.2948666,4G
1013061273,Tim,Terra Rica,-22.6936666,-52.7354444,4G
1013061370,Tim,Virmond,-25.38680278,-52.21244167,2G 3G 4G
1013061435,Tim,Ponta Grossa,-25.079222,-50.385,4G
1013061575,Tim,Curitiba,-25.42275,-49.31789722,4G 5G
1013061621,Tim,Maringa,-23.4225148,-51.908784,4G
1013061630,Tim,Maringa,-23.37215277,-52.0289944,4G
1013061656,Tim,Guarapuava,-25.313722,-51.218278,4G
1013061664,Tim,Guarapuava,-25.338944,-51.4176388,4G
1013061672,Tim,Corbelia,-24.583944,-53.203472,4G
1013061680,Tim,Londrina,-23.311961,-51.1471805,4G
1013064663,Vivo,Telemaco Borba,-24.327425,-50.621125,3G 4G
1013064671,Vivo,Telemaco Borba,-24.329158,-50.643197,3G 4G
1013065279,Tim,Imbau,-24.5025277,-50.7195277,4G
1013077129,Tim,Altonia,-23.952305,-53.951958,4G
1013077145,Tim,Palmeira,-25.4033055,-49.9440555,4G
1013077153,Tim,Cascavel,-24.830677,-53.648642,4G
1013077161,Tim,Paula Freitas,-26.2122222,-50.9366111,4G
1013077498,Tim,Curitiba,-25.481861,-49.293833,4G 5G
1013091598,Vivo,Maringa,-23.418639,-51.940419,4G 5G
1013098185,Vivo,Diamante Do Norte,-22.654722,-52.859083,4G
1013098193,Vivo,Londrina,-23.3403,-51.133164,4G
1013120318,Vivo,Curitiba,-25.394969,-49.210269,3G 4G
1013134076,Vivo,Curitiba,-25.441642,-49.3065,3G 4G 5G
1013134084,Vivo,Curitiba,-25.428472,-49.297889,3G 4G 5G
1013137741,Vivo,Curitiba,-25.383683,-49.2916,3G 4G
1013156266,Tim,Sao Miguel Do Iguacu,-25.351894,-54.234386,2G 3G 4G
1013164340,Vivo,Curitiba,-25.427089,-49.237617,3G 4G 5G
1013164358,Vivo,Curitiba,-25.439097,-49.227517,3G 4G 5G
1013175430,Claro,Curitiba,-25.45438,-49.29053,2G 3G 4G 5G
1013188982,Vivo,Campo Largo,-25.44322222,-49.44908333,4G
1013188990,Vivo,Apucarana,-23.56708333,-51.45508333,4G
1013189008,Vivo,Guarapuava,-25.24638889,-51.55322222,4G
1013189016,Vivo,Paranagua,-25.5335,-48.50719444,4G
1013189024,Vivo,Jacarezinho,-23.14569444,-49.94766667,4G
1013189032,Vivo,Assis Chateaubriand,-24.39588889,-53.50533333,4G
1013189040,Vivo,Castro,-24.79219444,-49.99061111,4G
1013189059,Vivo,Telemaco Borba,-24.32302778,-50.65519444,4G
1013189067,Vivo,Santo Antonio Da Platina,-23.28702778,-50.07019444,4G
1013189075,Vivo,Telemaco Borba,-24.30627778,-50.60769444,4G
1013189083,Vivo,Prudentopolis,-25.20394444,-50.99327778,4G
1013189091,Vivo,Prudentopolis,-25.20672222,-50.96925,4G
1013189105,Vivo,Jaguariaiva,-24.25233333,-49.71658333,4G
1013189113,Vivo,Pinhais,-25.42863889,-49.18977778,4G
1013189121,Vivo,Palmeira,-25.41261111,-50.00288889,4G
1013189130,Vivo,Jacarezinho,-23.16744444,-49.98044444,4G
1013189342,Vivo,Doutor Ulysses,-24.55747222,-49.42430556,3G 4G
1013189350,Vivo,Altamira Do Parana,-24.77547222,-52.75321944,3G 4G
1013189369,Vivo,Indianopolis,-23.48330556,-52.69866667,3G 4G
1013189377,Vivo,Ivate,-23.36769444,-53.40377778,3G 4G
1013189385,Vivo,Sao Joao Do Caiua,-22.8615,-52.32416667,3G 4G
1013189393,Vivo,Campo Bonito,-25.02122222,-53.02272222,3G 4G
1013189407,Vivo,Eneas Marques,-25.92705556,-53.11755556,3G 4G
1013189415,Vivo,Nova Esperanca Do Sudoeste,-25.91875,-53.28247222,3G 4G
1013189423,Vivo,Pinhal De Sao Bento,-26.023,-53.46063889,3G 4G
1013189431,Vivo,Lidianopolis,-24.11111111,-51.65725,3G 4G
1013189440,Vivo,Ouro Verde Do Oeste,-24.77272222,-53.90669444,3G 4G
1013189458,Vivo,Carambei,-24.95191667,-50.12002778,3G 4G
1013189466,Vivo,Ampere,-25.91822222,-53.47352778,3G 4G
1013189474,Vivo,Guapirama,-23.51194444,-50.04247222,3G 4G
1013189482,Vivo,Paranapoema,-22.65511111,-52.07991667,3G 4G
1013189490,Vivo,Nova Cantu,-24.68080556,-52.57088889,3G 4G
1013189504,Vivo,Santa Cecilia Do Pavao,-23.52277778,-50.78194444,3G 4G
1013189512,Vivo,Alto Piquiri,-24.02536111,-53.44333333,3G 4G
1013189520,Vivo,Saudade Do Iguacu,-25.6425,-52.61222222,3G 4G
1013189539,Vivo,Vere,-25.8825,-52.9133,3G 4G
1013189547,Vivo,Tupassi,-24.6226,-53.4648,3G 4G
1013189555,Vivo,Sao Jose Da Boa Vista,-23.92613889,-49.62272222,3G 4G
1013189563,Vivo,Sao Jorge D Oeste,-25.68772222,-52.9205,3G 4G
1013189571,Vivo,Sao Jorge Do Ivai,-23.39647222,-52.26405556,3G 4G
1013189580,Vivo,Santa Amelia,-23.27361111,-50.39886667,3G 4G
1013189598,Vivo,Reserva Do Iguacu,-25.83902778,-52.02663889,3G 4G
1013189601,Vivo,Quarto Centenario,-24.28491667,-53.12852778,3G 4G
1013189610,Vivo,Presidente Castelo Branco,-23.27569444,-52.15091667,3G 4G
1013189628,Vivo,Perobal,-23.8925,-53.38416667,3G 4G
1013189636,Vivo,Ouro Verde Do Oeste,-24.77963889,-53.91061111,3G 4G
1013189644,Vivo,Nossa Senhora Das Gracas,-22.91627778,-51.78755556,3G 4G
1013189652,Vivo,Mato Rico,-24.72869444,-52.12177778,3G 4G
1013189660,Vivo,Marquinho,-25.10738889,-52.24833333,3G 4G
1013189679,Vivo,Maripa,-24.42041667,-53.83372222,3G 4G
1013189687,Vivo,Lindoeste,-25.29925,-53.574,3G 4G
1013189695,Vivo,Lidianopolis,-24.12580556,-51.66905556,3G 4G
1013189709,Vivo,Jundiai Do Sul,-23.40694444,-50.42666667,3G 4G
1013189717,Vivo,Janiopolis,-24.116,-52.82088889,3G 4G
1013189725,Vivo,Francisco Alves,-24.05733333,-53.82452778,3G 4G
1013189733,Vivo,Fenix,-23.9125,-52.01744444,3G 4G
1013189741,Vivo,Farol,-24.11452778,-52.63241667,3G 4G
1013189750,Vivo,Doutor Camargo,-23.55161111,-52.19297222,3G 4G
1013189768,Vivo,Diamante D Oeste,-24.92272222,-54.12347222,3G 4G
1013189776,Vivo,Corumbatai Do Sul,-24.12852778,-52.16475,3G 4G
1013189784,Vivo,Conselheiro Mairinck,-23.60591667,-50.12352778,3G 4G
1013189792,Vivo,Congonhinhas,-23.54802778,-50.5555,3G 4G
1013189806,Vivo,Campina Do Simao,-25.08827778,-51.79588889,3G 4G
1013189814,Vivo,Cafeara,-22.83388889,-51.715,3G 4G
1013189822,Vivo,Brasilandia Do Sul,-24.19783333,-53.479,3G 4G
1013189830,Vivo,Arapua,-24.39471944,-51.79277778,3G 4G
1013189849,Vivo,Curitiba,-25.51921944,-49.26141111,3G 4G
1013189857,Vivo,Flor Da Serra Do Sul,-26.25516944,-53.31141944,3G 4G
1013189865,Vivo,Sao Jorge Do Ivai,-23.43147222,-52.29013889,3G 4G
1013189873,Vivo,Altamira Do Parana,-24.79777778,-52.71472222,3G 4G
1013189881,Vivo,Francisco Alves,-24.05975,-53.84502778,3G 4G
1013189890,Vivo,Rio Bom,-23.76463889,-51.41613889,3G 4G
1013215033,Tim,Eneas Marques,-25.887103,-53.080153,4G
1013215122,Tim,Sao Miguel Do Iguacu,-25.238706,-54.229136,4G
1013215130,Tim,Sao Pedro Do Iguacu,-24.830803,-54.030372,4G
1013215149,Tim,Toledo,-24.737478,-53.570458,4G
1013215181,Tim,Paula Freitas,-26.11558,-50.86787,4G
1013215211,Tim,Quatro Barras,-25.394871,-49.05082,4G
1013226566,Claro,Londrina,-23.36598,-51.1426,2G 3G 4G 5G
1013237908,Vivo,Guaira,-24.09313889,-54.26386111,4G
1013237916,Vivo,Bom Jesus Do Sul,-26.17255556,-53.56011111,3G 4G
1013237924,Vivo,Mercedes,-24.45061111,-54.16386111,3G 4G
1013276954,Vivo,Fazenda Rio Grande,-25.642253,-49.31675,3G 4G
1013276962,Vivo,Ponta Grossa,-25.091661,-50.112389,3G 4G
1013276970,Vivo,Curitiba,-25.496119,-49.263961,4G
1013276989,Vivo,Curitiba,-25.496119,-49.263961,3G 4G 5G
1013276997,Vivo,Curitiba,-25.445841,-49.296471,3G 4G
1013277004,Vivo,Curitiba,-25.394842,-49.275219,3G 4G
1013277012,Vivo,Curitiba,-25.437778,-49.246667,3G 4G
1013277020,Vivo,Curitiba,-25.412416,-49.293255,3G 4G
1013277039,Vivo,Curitiba,-25.483019,-49.259511,3G 4G
1013277047,Vivo,Curitiba,-25.419086,-49.249935,3G 4G
1013277055,Vivo,Curitiba,-25.420183,-49.271516,3G 4G 5G
1013277063,Vivo,Paranagua,-25.5156,-48.511803,3G 4G
1013277071,Vivo,Sao Jose Dos Pinhais,-25.535023,-49.186338,3G 4G
1013553532,Vivo,Colombo,-25.325311,-49.150469,3G 4G
1013553540,Vivo,Curitiba,-25.411308,-49.235031,3G 4G
1013553559,Vivo,Curitiba,-25.406097,-49.198936,3G 4G
1013565620,Claro,Foz Do Iguacu,-25.57999,-54.58451,2G 3G 4G
1014052618,Tim,Japira,-23.812361,-50.135861,3G 4G
1014056559,Vivo,Curitiba,-25.54197222,-49.25922222,3G 4G
1014056567,Vivo,Curitiba,-25.4734,-49.28931944,3G 4G 5G
1014058500,Tim,Curitiba,-25.5234166,-49.3303611,2G 3G 4G
1014058519,Tim,Pitanga,-24.716403,-52.038494,4G
1014058543,Tim,Cornelio Procopio,-23.204556,-50.723972,4G
1014076460,Claro,Jaguariaiva,-24.23705,-49.70603,2G  4G
1014076479,Claro,Londrina,-23.33583,-51.18167,2G 3G 4G
1014079915,Vivo,Fazenda Rio Grande,-25.65844444,-49.30886111,3G 4G
1014079923,Vivo,Curitiba,-25.52122222,-49.29050278,3G 4G
1014079931,Vivo,Curitiba,-25.53677778,-49.31344444,3G 4G
1014079940,Vivo,Curitiba,-25.46216667,-49.20519444,3G 4G
1014079958,Vivo,Curitiba,-25.47279167,-49.25299167,3G 4G
1014079966,Vivo,Curitiba,-25.49597222,-49.28583611,3G 4G
1014079974,Vivo,Curitiba,-25.38975,-49.27191667,3G 4G
1014084471,Tim,Sao Miguel Do Iguacu,-25.252292,-54.29125,4G
1014084480,Tim,Marechal Candido Rondon,-24.562677,-54.211737,4G
1014084498,Tim,Santo Antonio Do Sudoeste,-25.992953,-53.623694,4G
1014109423,Tim,Contenda,-25.708139,-49.467528,4G
1014109431,Tim,Candoi,-25.710047,-52.219325,4G
1014109440,Tim,General Carneiro,-26.478131,-51.4274,4G
1014109466,Tim,Guaraniacu,-25.194796,-52.766171,4G
1014109474,Tim,Ubirata,-24.541194,-52.991722,2G 3G 4G
1014118317,Vivo,Curitiba,-25.52494722,-49.26055833,3G 4G
1014118325,Vivo,Curitiba,-25.50328889,-49.33093889,4G
1014118333,Vivo,Pinhais,-25.44743333,-49.18412778,3G 4G
1014124279,Claro,Apucarana,-23.57917,-51.455,2G 3G 4G
1014124287,Claro,Cascavel,-24.98222,-53.49944,2G 3G 4G
1014124295,Claro,Londrina,-23.26145,-51.16494,2G 3G 4G
1014124309,Claro,Londrina,-23.2466,-51.14835,2G  4G
1014124317,Claro,Toledo,-24.72994,-53.76006,2G 3G 4G
1014149859,Vivo,Colombo,-25.364043,-49.207384,3G 4G
1014149867,Vivo,Colombo,-25.392558,-49.167222,3G 4G
1014149875,Vivo,Curitiba,-25.474533,-49.26875,3G 4G
1014149883,Vivo,Curitiba,-25.488581,-49.3447,3G 4G
1014149891,Vivo,Curitiba,-25.393912,-49.251463,3G 4G 5G
1014149905,Vivo,Curitiba,-25.544444,-49.331944,3G 4G
1014149913,Vivo,Curitiba,-25.424861,-49.343194,3G 4G
1014149921,Vivo,Curitiba,-25.513969,-49.274411,3G 4G
1014149930,Vivo,Curitiba,-25.462901,-49.221222,3G 4G
1014149948,Vivo,Curitiba,-25.506254,-49.286845,3G 4G
1014149956,Vivo,Curitiba,-25.492611,-49.24425,3G 4G
1014149964,Vivo,Sao Mateus Do Sul,-25.871306,-50.409058,3G 4G
1014162685,Vivo,Curitiba,-25.427533,-49.268278,3G 4G 5G
1014187157,Vivo,Curitiba,-25.499808,-49.326503,3G 4G
1014187165,Vivo,Curitiba,-25.515281,-49.244722,3G 4G
1014187173,Vivo,Curitiba,-25.405781,-49.261919,3G 4G
1014187181,Vivo,Curitiba,-25.539003,-49.275222,3G 4G
1014187190,Vivo,Curitiba,-25.5573,-49.2672,3G 4G
1014193157,Vivo,Curitiba,-25.419775,-49.26662222,3G 4G 5G
1014214006,Claro,Cascavel,-24.97058,-53.44169,2G 3G 4G
1014214014,Claro,Londrina,-23.30463,-51.15577,2G 3G 4G
1014214065,Claro,Ibipora,-23.29275,-51.09037,2G 3G 4G
1014229313,Vivo,Almirante Tamandare,-25.281839,-49.304725,3G 4G
1014229321,Vivo,Campo Magro,-25.369183,-49.454372,3G 4G
1014229330,Vivo,Campo Largo,-25.459778,-49.570056,3G 4G
1014229348,Vivo,Guarapuava,-25.436,-51.65025,3G 4G
1014229356,Vivo,Guaratuba,-25.946092,-48.596092,3G 4G
1014229364,Vivo,Guaratuba,-25.894058,-48.572833,3G 4G
1014229372,Vivo,Ipiranga,-25.027169,-50.585083,3G 4G
1014229380,Vivo,Curitiba,-25.426622,-49.256353,3G 4G 5G
1014229399,Vivo,Curitiba,-25.421767,-49.286083,3G 4G
1014229402,Vivo,Paranagua,-25.612575,-48.549756,3G 4G
1014229410,Vivo,Paranagua,-25.700278,-48.572231,3G 4G
1014229429,Vivo,Ponta Grossa,-25.072308,-50.146239,3G 4G
1014229437,Vivo,Ponta Grossa,-25.0925,-50.130619,3G 4G
1014229445,Vivo,Ponta Grossa,-25.127531,-50.154058,3G 4G
1014229453,Vivo,Ponta Grossa,-25.095419,-50.161833,3G 4G
1014229461,Vivo,Ponta Grossa,-25.084278,-50.204583,3G 4G
1014250100,Vivo,Campo Largo,-25.462892,-49.546444,3G 4G
